"","SampleID","StationCode","SampleDate","Replicate","SampleType","D_ValveCount","S_EntityCount","S_Biovolume","D_NumberTaxa","S_NumberTaxa","H_NumberTaxa","UnrecognizedTaxa","D_ASCI","S_ASCI","H_ASCI","D_cnt.spp.most.tol_pct_att","D_cnt.spp.most.tol_pred","D_cnt.spp.most.tol_raw","D_cnt.spp.most.tol_scr","D_EpiRho.richness_pct_att","D_EpiRho.richness_pred","D_EpiRho.richness_raw","D_EpiRho.richness_scr","D_prop.spp.IndicatorClass_TN_low_pct_att","D_prop.spp.IndicatorClass_TN_low_pred","D_prop.spp.IndicatorClass_TN_low_raw","D_prop.spp.IndicatorClass_TN_low_scr","D_prop.spp.Planktonic_pct_att","D_prop.spp.Planktonic_pred","D_prop.spp.Planktonic_raw","D_prop.spp.Planktonic_scr","D_prop.spp.Trophic.E_pct_att","D_prop.spp.Trophic.E_pred","D_prop.spp.Trophic.E_raw","D_prop.spp.Trophic.E_scr","D_Salinity.BF.richness_pct_att","D_Salinity.BF.richness_pred","D_Salinity.BF.richness_raw","D_Salinity.BF.richness_scr","S_prop.spp.IndicatorClass_DOC_high_pct_att","S_prop.spp.IndicatorClass_DOC_high_raw","S_prop.spp.IndicatorClass_DOC_high_scr","S_prop.spp.IndicatorClass_NonRef_pct_att","S_prop.spp.IndicatorClass_NonRef_raw","S_prop.spp.IndicatorClass_NonRef_scr","S_prop.spp.IndicatorClass_TP_high_pct_att","S_prop.spp.IndicatorClass_TP_high_raw","S_prop.spp.IndicatorClass_TP_high_scr","S_prop.spp.ZHR_pct_att","S_prop.spp.ZHR_raw","S_prop.spp.ZHR_scr","H_cnt.spp.IndicatorClass_TP_high_pct_att","H_cnt.spp.IndicatorClass_TP_high_pred","H_cnt.spp.IndicatorClass_TP_high_raw","H_cnt.spp.IndicatorClass_TP_high_scr","H_cnt.spp.most.tol_pct_att","H_cnt.spp.most.tol_pred","H_cnt.spp.most.tol_raw","H_cnt.spp.most.tol_scr","H_EpiRho.richness_pct_att","H_EpiRho.richness_pred","H_EpiRho.richness_raw","H_EpiRho.richness_scr","H_OxyRed.DO_30.richness_pct_att","H_OxyRed.DO_30.richness_pred","H_OxyRed.DO_30.richness_raw","H_OxyRed.DO_30.richness_scr","H_prop.spp.Planktonic_pct_att","H_prop.spp.Planktonic_pred","H_prop.spp.Planktonic_raw","H_prop.spp.Planktonic_scr","H_prop.spp.Trophic.E_pct_att","H_prop.spp.Trophic.E_pred","H_prop.spp.Trophic.E_raw","H_prop.spp.Trophic.E_scr","H_prop.spp.ZHR_pct_att","H_prop.spp.ZHR_raw","H_prop.spp.ZHR_scr","H_Salinity.BF.richness_pct_att","H_Salinity.BF.richness_pred","H_Salinity.BF.richness_raw","H_Salinity.BF.richness_scr","Comments","version_number"
"132","315GAI_5/24/24_1","315GAI","5/24/24",1,"Integrated",32,0,0,32,0,32,"Navicula ramosissima, Gomphonema saprophilum, Planothidium lanceolatum group1, Surirella elliptica, Cocconeis euglypta, Surirella lacrimula, Planothidium naradoense, Stephanocyclus meneghinianus, Fragilaria agnesiae, Planothidium victori",0.897806641821254,NA,NA,0.3125,5.26283481011111,7,0.548835942285725,1,1.0214,0,0.526189299737742,0.5,0.251244801116627,0.1875,0.59077978344711,0.96875,0.0390227299316002,0,1,0.625,0.53476155204377,0.55,0.707953134522048,0.65625,3.9023507450186,5,0.680947509733353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"133","315MIU_5/23/23_1","315MIU","5/23/23",1,"Integrated",28,0,0,28,0,28,"Planothidium victori, Gomphonema rosenstockianum, Planothidium naradoense, Planothidium lanceolatum group1, Cocconeis euglypta",0.812399200873618,NA,NA,0.392857142857143,5.26962284032215,6,0.641527953071294,1,1.6328,0,0.392121720672809,0.642857142857143,0.285212551253417,0.166666666666667,0.474019380584929,0.928571428571429,0.0169907837719211,0,0.986290503821813,0.714285714285714,0.547391350326267,0.65,0.481744428503338,0.714285714285714,4.01952546088059,5,0.69328161940121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"134","315RSB_5/22/23_1","315RSB","5/22/23",1,"Integrated",34,0,0,34,0,34,"Planothidium victori, Navicula slesvicensis, Surirella lacrimula, Cocconeis euglypta, Planothidium lanceolatum group1, Stephanocyclus meneghinianus, Navicula ramosissima",0.799415305581726,NA,NA,0.352941176470588,5.43865424801641,8,0.472956063643421,1,0.7404,0,0.58780688187259,0.558823529411765,0.313994673814519,0.157894736842105,0.394005884354551,0.911764705882353,0.0257577901935949,0,1,0.617647058823529,0.554477934532039,0.666666666666667,0.456940799640968,0.647058823529412,4.07040809908245,5,0.698637655770957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"135","315RSB_5/22/24_1","315RSB","5/22/24",1,"Integrated",33,0,0,33,0,33,"Navicula ramosissima, Navicula slesvicensis, Planothidium victori, Surirella lacrimula, Stephanocyclus meneghinianus, Planothidium lanceolatum group1, Cocconeis euglypta",0.828201801006173,NA,NA,0.272727272727273,5.43865424801641,6,0.657090177288254,1,0.7404,0,0.58780688187259,0.454545454545455,0.313994673814519,0.2,0.483716291113464,0.878787878787879,0.0257577901935949,0,1,0.545454545454545,0.554477934532039,0.722222222222222,0.313102853895957,0.575757575757576,4.07040809908245,5,0.698637655770957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"136","402M00015_6/6/16_1","402M00015","6/6/16",1,"Integrated",55,0,0,55,0,55,"Gomphonema saprophilum, Denticula kuetzingii var rumrichae, Gedaniella flavovirens, Nitzschia nandorii, Cocconeis euglypta, Iconella, Fragilaria agnesiae, Planothidium lanceolatum group1, Pinnularia subcommutata, Planothidium victori, Stephanocyclus meneghinianus",0.979380939700604,NA,NA,0.254545454545455,5.18404360840732,8,0.44951481141894,1,1.8787,4,1,0.6,0.445215489782923,0.333333333333333,0.488217267425674,0.909090909090909,0.00730059281295787,0,0.886881204322871,0.690909090909091,0.483893228966099,0.5,0.705704973982815,0.690909090909091,3.91492394672543,3,0.892796101827908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"137","402M00029_6/6/16_1","402M00029","6/6/16",1,"Integrated",43,0,0,43,0,43,"Planothidium victori, Stephanocyclus meneghinianus, Pinnularia subcommutata, Gomphonema saprophilum, Conticribra weissflogii, Planothidium lanceolatum group1, Surirella lacrimula, Denticula kuetzingii var rumrichae, Sellaphora capitata, Gomphonema intricatum var vibrio, Gedaniella flavovirens, Surirella solea",0.597238916590189,NA,NA,0.255813953488372,5.54362700984105,9,0.39055354004872,1,2.61273333333333,0,0.177242280625328,0.581395348837209,0.445215489782923,0.2,0.204134312689115,0.930232558139535,0.0282000473057795,0,1,0.697674418604651,0.479410900982002,0.633333333333333,0.348888784905808,0.720930232558139,3.9096406133921,6,0.57645230748942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"138","402M00030_4/19/17_1","402M00030","4/19/17",1,"Integrated",27,0,0,27,0,27,"Stephanocyclus meneghinianus, Planothidium victori, Gomphonema saprophilum, Denticula kuetzingii var rumrichae, Fragilaria agnesiae, Cocconeis euglypta, Planothidium lanceolatum group1",0.674655071844302,NA,NA,0.407407407407407,5.18404360840732,6,0.633648925063772,1,1.9756,0,0.316952656061329,0.666666666666667,0.445215489782923,0.166666666666667,0.133113574004976,0.925925925925926,0.0171343868217389,0,0.987763692394542,0.740740740740741,0.483893228966099,0.7,0.187888369300778,0.740740740740741,3.91492394672543,4,0.787533549432353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"139","402M00042_4/19/17_1","402M00042","4/19/17",1,"Integrated",32,0,0,32,0,32,"Fragilaria agnesiae, Gomphonema saprophilum, Denticula kuetzingii var rumrichae, Stephanocyclus meneghinianus, Encyonopsis palmeti",0.786365786496324,NA,NA,0.375,5.18404360840732,8,0.44951481141894,1,1.94233333333333,1,0.5435270108675,0.6875,0.445215489782923,0.272727272727273,0.359088651636329,0.875,0.0170978483944396,0,0.987388853603644,0.71875,0.48389037035671,0.608695652173913,0.424275505043798,0.71875,3.91572394672543,4,0.78761775947427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"140","402M00043_6/22/16_1","402M00043","6/22/16",1,"Integrated",47,0,0,47,0,47,"Gomphonema intricatum var vibrio, Nitzschia nandorii, Iconella, Navicula australoshetlandica, Pinnularia neglectiformis, Gomphonema subclavatum var commutatum, Gomphonema rosenstockianum, Denticula kuetzingii var rumrichae, Stephanocyclus meneghinianus, Caloneis fontinalis",0.978698427632393,NA,NA,0.212765957446809,4.3451935973458,6,0.556418473429887,1,2.3144,2,0.681220013507627,0.659574468085106,0.409422835657982,0.32258064516129,0.541567973783689,0.936170212765957,0.0121679367656112,0,0.936814095718176,0.659574468085106,0.504132543120435,0.483870967741935,0.799865642268662,0.659574468085106,4.02274646647892,3,0.90414577546288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"141","402M00046_4/26/17_1","402M00046","4/26/17",1,"Integrated",32,0,0,32,0,32,"Gomphonema saprophilum, Navicula slesvicensis, Cocconeis euglypta, Fragilaria agnesiae, Planothidium lanceolatum group1, Denticula kuetzingii var rumrichae, Gedaniella flavovirens",0.699680047219904,NA,NA,0.375,5.53127925372789,8,0.481483775307437,1,1.99486666666667,0,0.312727868104752,0.65625,0.445215489782923,0.19047619047619,0.183842673065075,0.90625,0.0154075660878431,0,0.970048660746167,0.71875,0.483893228966099,0.608695652173913,0.424282906220839,0.71875,3.91492394672543,4,0.787533549432353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"142","402PS0048_5/19/21_1","402PS0048","5/19/21",1,"Integrated",56,0,0,56,0,56,"Cocconeis euglypta, Planothidium victori, Denticula kuetzingii var rumrichae, Mastogloia dansei, Nitzschia nandorii, Navicula australoshetlandica, Fragilaria agnesiae, Iconella, Planothidium naradoense, Planothidium lanceolatum group1",0.89866847953493,NA,NA,0.285714285714286,4.48400684912459,9,0.29299743050186,1,2.8405,4,1,0.660714285714286,0.445215489782923,0.27027027027027,0.353853707752978,0.946428571428571,0.0206230621852916,0,1,0.696428571428571,0.558212441900458,0.615384615384615,0.599383237649349,0.714285714285714,4.15081035994894,4,0.812363555363692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"143","402PS0048_5/19/21_2","402PS0048","5/19/21",2,"Integrated",50,0,0,50,0,50,"Planothidium lanceolatum group1, Planothidium naradoense, Navicula australoshetlandica, Iconella, Gomphonema saprophilum, Planothidium victori, Cocconeis euglypta, Nitzschia nandorii, Fragilaria agnesiae",0.915379610743892,NA,NA,0.28,4.48400684912459,7,0.477131544146693,1,2.8405,5,1,0.68,0.445215489782923,0.235294117647059,0.279332741884087,0.96,0.0206230621852916,0,1,0.7,0.558212441900458,0.628571428571429,0.565241483494489,0.72,4.15081035994894,4,0.812363555363692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"144","402S01567_5/24/17_1","402S01567","5/24/17",1,"Integrated",17,0,0,17,0,17,"Mayamaea ectorii, Planothidium victori, Cocconeis euglypta, Stephanocyclus meneghinianus, Planothidium naradoense",1.02231499408942,NA,NA,0.352941176470588,4.44250243176694,3,0.84157858188511,1,1.55156666666667,1,0.629214189440077,0.647058823529412,0.375732568573514,0.272727272727273,0.507130503343053,0.941176470588235,0.0122373363152928,0,0.93752604872804,0.705882352941177,0.482294336822577,0.5,0.701565309477758,0.705882352941177,3.90533380722652,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"145","402SNPMCR_5/9/18_1","402SNPMCR","5/9/18",1,"Integrated",23,0,0,23,0,23,"Planothidium victori, Gomphonema saprophilum, Gomphonema rosenstockianum, Planothidium lanceolatum group1, Cocconeis euglypta, Stephanocyclus meneghinianus, Navicula australoshetlandica",0.829648931901503,NA,NA,0.391304347826087,4.44250243176694,6,0.565377411417861,1,2.10343333333333,1,0.508201058974532,0.652173913043478,0.445215489782923,0.2,0.204134312689115,0.869565217391304,0.012900515627474,0,0.944329443124013,0.652173913043478,0.488168947618614,0.533333333333333,0.630472397111914,0.652173913043478,3.92992185227539,3,0.894374819646684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"146","402WE0536_5/19/21_1","402WE0536","5/19/21",1,"Integrated",48,0,0,48,0,48,"Planothidium victori, Cocconeis euglypta, Planothidium lanceolatum group1, Encyonopsis palmeti, Planothidium naradoense, Nitzschia nandorii, Iconella, Gomphonema saprophilum, Stephanocyclus meneghinianus",0.960595339653334,NA,NA,0.270833333333333,4.56368498433329,6,0.576534332370873,1,2.2767,5,1,0.6875,0.409422835657982,0.272727272727273,0.435349273698905,0.958333333333333,0.0104775473441648,0,0.919472803995645,0.729166666666667,0.542377696953876,0.6,0.598217814842128,0.729166666666667,4.11600592710773,4,0.808699951928147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"147","402WE0536_5/19/21_2","402WE0536","5/19/21",2,"Integrated",52,0,0,52,0,52,"Gomphonema saprophilum, Planothidium naradoense, Cocconeis euglypta, Iconella, Planothidium lanceolatum group1, Nitzschia nandorii, Planothidium victori, Encyonopsis palmeti",0.893745134583292,NA,NA,0.288461538461538,4.56368498433329,8,0.392400218726041,1,2.2767,4,1,0.653846153846154,0.409422835657982,0.264705882352941,0.418258721609139,0.942307692307692,0.0104775473441648,0,0.919472803995645,0.692307692307692,0.542377696953876,0.638888888888889,0.497531252820621,0.692307692307692,4.11600592710773,4,0.808699951928147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"148","403CE0188_5/26/16_1","403CE0188","5/26/16",1,"Integrated",35,0,0,35,0,35,"Surirella lacrimula, Surirella solea, Planothidium victori, Stephanocyclus meneghinianus, Navicula ramosissima, Bacillaria paxillifer, Gomphonema saprophilum",0.692022064219764,NA,NA,0.257142857142857,5.60103695145445,6,0.672040274872662,1,1.7157,0,0.37394343754477,0.542857142857143,0.374292936600019,0.0526315789473684,0.0412570525253685,1,0.0352343514257911,0,1,0.6,0.596332987563577,0.714285714285714,0.442017339107418,0.657142857142857,4.09606751420386,6,0.59607607890406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"149","403CE0188_5/26/16_2","403CE0188","5/26/16",2,"Integrated",49,0,0,49,0,49,"Surirella lacrimula, Stephanocyclus meneghinianus, Gyrosigma sciotense, Iconella, Gomphonema saprophilum, Navicula ramosissima, Surirella elliptica var hibernica",0.696842132485658,NA,NA,0.26530612244898,5.60103695145445,8,0.487906161227829,1,1.7157,0,0.37394343754477,0.551020408163265,0.374292936600019,0.148148148148148,0.244766771561792,0.938775510204082,0.0352343514257911,0.0217391304347826,0.950430380024802,0.63265306122449,0.596332987563577,0.612903225806452,0.704505018900156,0.673469387755102,4.09606751420386,8,0.38555097411295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"150","403M01500_6/15/16_1","403M01500","6/15/16",1,"Integrated",23,0,0,23,0,23,"Denticula kuetzingii var rumrichae, Gomphonema saprophilum, Staurophora, Stephanocyclus meneghinianus, Fragilaria agnesiae",0.957757619735261,NA,NA,0.347826086956522,5.59906123394154,7,0.57979131955372,1,1.17446666666667,1,0.71190454610574,0.608695652173913,0.167714688991102,0.142857142857143,0.673633830675138,1,0.0273729301534018,0,1,0.608695652173913,0.539355404517285,0.642857142857143,0.479432147799475,0.652173913043478,3.79997728697178,3,0.880696523032896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"151","403M01522_6/29/16_1","403M01522","6/29/16",1,"Integrated",55,0,0,55,0,55,"Surirella elliptica, Navicula ramosissima, Cocconeis euglypta, Planothidium victori, Gomphonema rosenstockianum, Seminavis robusta, Haslea howeana, Bacillaria paxillifer, Iconella, Nitzschia schefterae, Conticribra weissflogii, Stephanocyclus meneghinianus, Surirella solea, Amphora allanta, Gedaniella flavovirens, Navicula agatkae, Surirella lacrimula, Nitzschia draveillensis, Pseudofalcula hyalina, Gomphonema saprophilum, Staurophora",0.690714569493274,NA,NA,0.145454545454545,5.56755788945994,6,0.668957956169652,1,2.6939,1,0.378723733952385,0.509090909090909,0.333629781295678,0.142857142857143,0.320131458245592,0.927272727272727,0.0180571196105302,0,0.997229782438268,0.545454545454545,0.553976013816872,0.733333333333333,0.283035750344218,0.581818181818182,3.91116815970103,7,0.471350548517246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"152","403M01528_6/15/16_1","403M01528","6/15/16",1,"Integrated",29,0,0,29,0,29,"Petrodictyon, Denticula kuetzingii var rumrichae, Pseudofalcula hyalina, Gedaniella flavovirens, Surirella lacrimula, Stephanocyclus meneghinianus, Navicula australoshetlandica, Gomphonema saprophilum, Planothidium victori, Nitzschia schefterae, Gomphonema subclavatum var commutatum, Planothidium suncheonmanense",0.680665304478137,NA,NA,0.310344827586207,5.58751674571563,8,0.486661395677823,1,1.5441,0,0.411571825780855,0.551724137931034,0.167714688991102,0.0625,0.502423121347301,1,0.0281370174549891,0,1,0.586206896551724,0.539298896580777,0.823529411764706,0.0115103398308031,0.655172413793103,3.72118656620081,5,0.661877705868348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"153","403M01539_4/20/17_1","403M01539","4/20/17",1,"Integrated",40,0,0,40,0,40,"Gomphonema saprophilum, Caloneis fontinalis, Gomphonema rosenstockianum, Fragilaria agnesiae, Cocconeis euglypta, Nitzschia nandorii, Mayamaea ectorii, Gomphonema subclavatum var mexicanum, Planothidium lanceolatum group1, Denticula kuetzingii var rumrichae, Planothidium victori, Encyonopsis palmeti",1.15271103083519,NA,NA,0.225,4.16111017362397,5,0.631537511220441,1,1.6731,4,1,0.525,0.398100443636073,0.428571428571429,0.791518025080672,0.9,0.00574701924963809,0,0.870943473033185,0.625,0.586368088737779,0.48,1,0.65,4.09655217456871,3,0.911914752677773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"154","403M01565_6/13/18_1","403M01565","6/13/18",1,"Integrated",51,0,0,51,0,51,"Surirella lacrimula, Planothidium victori, Cocconeis euglypta, Nitzschia draveillensis, Stephanocyclus meneghinianus, Gomphonema saprophilum, Navicula ramosissima, Planothidium naradoense, Planothidium lanceolatum group1",0.76322804450421,NA,NA,0.274509803921569,5.52567846985952,9,0.388901070798362,1,1.4341,1,0.654972239196092,0.568627450980392,0.374292936600019,0.206896551724138,0.369937422116215,0.941176470588235,0.0153080290508061,0,0.969027534623064,0.588235294117647,0.598181964509345,0.666666666666667,0.57009416170982,0.607843137254902,4.12619370468006,7,0.493984686211983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"155","403M01565_6/13/18_2","403M01565","6/13/18",2,"Integrated",47,0,0,47,0,47,"Nitzschia draveillensis, Gomphonema saprophilum, Planothidium lanceolatum group1, Planothidium naradoense, Stephanocyclus meneghinianus, Cocconeis euglypta, Navicula ramosissima, Planothidium victori",0.784514260765095,NA,NA,0.297872340425532,5.52567846985952,8,0.480968127620778,1,1.4341,1,0.654972239196092,0.617021276595745,0.374292936600019,0.137931034482759,0.222997962769719,0.936170212765957,0.0153080290508061,0,0.969027534623064,0.617021276595745,0.598181964509345,0.689655172413793,0.510575011746367,0.638297872340426,4.12619370468006,5,0.704509791003093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"156","403M01626_6/13/18_1","403M01626","6/13/18",1,"Integrated",40,0,0,40,0,40,"Iconella, Hantzschia parva, Gedaniella flavovirens, Planothidium lanceolatum group1, Gomphonema saprophilum, Caloneis fontinalis, Stephanocyclus meneghinianus, Cocconeis euglypta, Gomphonema rosenstockianum, Planothidium naradoense, Planothidium victori",0.798656283922888,NA,NA,0.3,5.41225072978608,5,0.746726339897447,1,3.30183333333334,1,0.245416324346766,0.6,0.372446714209739,0.208333333333333,0.376932263190586,0.875,0.00719555867610295,0,0.885803684796946,0.65,0.555040926837142,0.615384615384615,0.591171921840429,0.675,3.66160766563393,4,0.760868831121311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"157","403M05780_5/26/16_1","403M05780","5/26/16",1,"Integrated",19,0,0,19,0,19,"Pinnularia subcommutata, Stephanocyclus meneghinianus",0.909243142189628,NA,NA,0.263157894736842,5.43865424801641,5,0.74915723411067,1,1.6511,1,0.607388554771672,0.526315789473684,0.291184442740021,0.1,0.319254058875047,1,0.00496152602421716,0,0.862885290110791,0.684210526315789,0.637810471282385,0.615384615384615,0.805469144219002,0.736842105263158,3.67426628292977,4,0.76220130948767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
"158","403M05780_5/26/16_2","403M05780","5/26/16",2,"Integrated",14,0,0,14,0,14,"Planothidium lanceolatum group1, Bacillaria paxillifer, Stephanocyclus meneghinianus",0.800418950803809,NA,NA,0.285714285714286,5.43865424801641,3,0.933291347755503,1,1.6511,0,0.388108903046233,0.571428571428571,0.291184442740021,0,0.106191842822628,1,0.00496152602421716,0,0.862885290110791,0.571428571428571,0.637810471282385,0.75,0.456938737221477,0.571428571428571,3.67426628292977,3,0.867463861883225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warning - Only Diatom data present","2.5.5"
